Labeotropheus fuelleborni|Tropheus de Fuelleborn|débutant|10,0|11,0|300|7,5|8,5|10|20|22|27
Labeotropheus trewavasae|Tropheus de Trewavas|débutant|10,0|12,0|300|7,5|8,5|10|20|21|25
Labidochromis caeruleus|Labido jaune|débutant|8,0|12,0|200|7,5|9,0|10|30|23|28
Labidochromis chisumulae|||6,0|8,0|120|7,5|8,5|10|25|23|28
Ladigesia roloffi|Characin nain orange|débutant|2,8|3,2|50|6,0|7,0|1|10|24|31
Laetacara araguaiae|Acara nain d'Araguaia||3,6|4,2|80|5,5|7,0|3|8|22|28
Laetacara curviceps|Acara drapeau||6,0|8,0|80|5,0|6,0|1|8|24|29
Laetacara dorsigera|Acara à poitrine rouge|débutant|6,0|8,0|80|5,0|7,0|1|8|20|28
Laetacara dorsigera|Acara à poitrine rouge|débutant|6,0|8,0|80|5,0|7,0|1|8|20|28
Laetacara flamannellus|||3,4|4,0|50|5,0|6,5|1|5|24|30
Laetacara flavilabris||débutant|7,8|8,8|120|5,5|6,5|1|5|24|28
Laetacara fulvipinnis|||6,8|7,4|80|5,0|6,0|1|5|24|29
Laetacara thayeri||débutant|10,0|12,0|200|6,0|7,5|3|12|22|28
Laimosemion agilae|Rivule à bandeau||4,2|5,0|20|5,5|6,5|1|8|21|27
Laimosemion mahdiaensis|||4,0|5,0|20|5,0|6,5|1|5|22|27
Laimosemion xiphidius|Rivule néon, Rivule bleu||3,0|4,0|20|5,5|6,5|3|8|22|28
Lamontichthys stibaros|||18,0|25,0|450|5,5|7,0|1|8|18|23
Lamprichthys tanganicanus|Killi perle du Tanganyika||10,0|15,0|300|7,5|9,0|10|20|24|28
Lamprologus callipterus|||6,0|13,0|450|7,5|8,5|10|25|23|28
Lamprologus tigripictilis|||6,0|8,0|80|6,5|7,5|5|10|23|27
Laubuka dadiburjori|Danio brillant||2,5|3,0|50|6,5|7,5|5|15|20|24
Lepidarchus adonis|Tétra nu||2,0|3,0|50|6,0|7,0|1|5|24|26
Lepidiolamprologus kamambae|||7,0|14,0|300|7,5|8,5|10|30|23|28
Lepidiolamprologus kendalli|||12,0|16,0|450|7,5|8,5|20|30|23|28
Lepidiolamprologus nkambae|||10,0|14,0|450|7,5|8,5|10|30|23|28
Lepidocephalichthys thermalis|Loche épineuse||8,0|10,0|200|6,0|7,0|3|10|22|24
Lepidocephalichthys zeppelini||expert|2,3|2,6|20|5,5|7,5|3|12|23|27
Lepidosiren paradoxa|Dipneuste sud-américain, lépidosirène|expert|100,0|200,0|6000|5,5|6,5|1|10|23|28
Lepisosteus oculatus|Lépisosté tacheté|expert|60,0|150,0|6000|6,0|8,0|5|30|4|20
Lepisosteus osseus|Lépisosté osseux||80,0|200,0|||||||
Lepomis gibbosus|Perche-soleil, Crapet commun, Crapet soleil, Perche arc-en-ciel||15,0|30,0|450|6,5|7,5|8|20|4|23
Leporacanthicus galaxias|L029, pléco galaxy, pléco vampire||18,0|25,0|450|5,5|7,0|1|8|22|26
Leporacanthicus heterodon||expert|11,0|17,0|300|6,0|7,0|1|8|22|26
Leporacanthicus joselimai|L264, Pléco sultan||9,0|15,0|200|5,5|7,0|1|8|23|27
Leporinus affinis|Léporin à grosses bandes||25,0|30,0|450|6,0|7,5|3|12|23|27
Leporinus fasciatus|Léporin à bandes||25,0|50,0|1500|5,5|7,5|3|15|22|26
Leporinus friderici|Léporin à trois tâches||30,0|40,0|1500|6,0|7,5|3|10|23|27
Leporinus maculatus|Léporin tacheté||16,0|20,0|450|6,0|7,5|3|10|22|26
Leporinus pellegrinii|||9,0|12,0|300|6,0|7,5|3|12|24|27
Leptagoniates pi|Tétra transparent||2,8|3,4|50|5,0|6,5|1|5|23|27
Leptolebias splendens|Killi brillant||2,5|3,0|20|5,5|7,0|1|5|21|26
Lethrinops albus||expert|14,0|17,0|450|7,5|8,5|10|20|22|26
Lethrinops auritus||expert|9,0|12,0|450|7,5|8,5|10|20|22|26
Lethrinops lethrinus||expert|15,0|20,0|800|7,5|8,5|10|20|22|26
Lethrinops microstoma||expert|12,0|15,0|450|7,5|8,5|10|20|23|26
Leuciscus idus|Ide mélanote, Vandoise|expert|30,0|85,0|1500|7,0|7,5|10|15|4|20
Lichnochromis acuticeps|Gar du Malawi||10,0|14,0|300|7,5|8,5|10|30|23|27
Limia islai|Limia Tiger||2,2|3,5|50|6,5|7,5|5|10|23|27
Limia melanogaster|||4,0|5,0|80|7,5|8,5|15|30|22|28
Limia melanonotata|||5,0|6,0|50|7,0|8,5|10|30|22|28
Limia nigrofasciata|||6,0|8,0|120|7,0|8,0|8|20|24|28
Limia perugiae|||3,0|6,0|80|7,0|7,5|10|30|24|28
Limia tridens|||2,8|4,2|50|6,5|7,5|5|15|24|29
Limia vittata|||8,0|10,0|200|7,5|8,5|20|30|18|24
Liosomadoras oncinus|Poisson-chat jaguar|expert|14,0|17,0|200|5,0|6,5|1|5|20|24
Loricaria lata||expert|18,0|27,0|450|5,0|6,5|1|5|23|27
Loricaria luciae||expert|12,0|18,0|300|5,5|7,5|1|10|22|26
Lota lota|Lotte||40,0|150,0|||||||
Luciocephalus aura||expert|10,0|12,0|200|5,0|6,0|1|5|22|27
Luciocephalus pulcher|Tête de brochet|expert|16,0|20,0|450|5,0|6,0|1|5|22|26
Maccullochella ikei||expert|40,0|70,0|1500|6,5|7,5|5|20|12|25
Macrognathus aculeatus|Anguille-crête du Siam||35,0|38,0|450|6,5|7,5|3|15|23|28
Macrognathus zebrinus|Anguille-crête zébrée|expert|30,0|46,0|800|7,0|7,5|8|15|23|26
Macropodus erythropterus|||5,5|6,5|50|6,0|7,5|5|12|22|26
Macropodus hongkongensis|Poisson-paradis de Hong Kong||5,5|6,5|50|5,5|7,0|8|12|22|26
Macropodus ocellatus|||5,5|7,0|50|6,0|7,5|3|20|4|26
Macropodus opercularis|Macropode, Poisson-paradis|débutant|6,0|7,0|50|6,0|8,0|3|20|16|26
Macropodus spechti|Poisson paradis concolore||5,0|8,0|50|6,5|7,5|5|20|20|26
acrotocinclus affinis|Otocinclus|débutant|3,5|4,0|80|5,5|7,0|3|10|21|27
Malpulutta kretseri|Gourami moucheté, poisson-paradis orné||4,0|7,0|80|5,0|7,0|1|12|24|28
Maratecoara gesmonei|||2,3|3,2|20|5,5|6,5|1|8|23|27
Marosatherina ladigesi|Poisson arc-en-ciel des Célèbes||7,0|8,0|120|7,0|8,0|20|30|22|28
Maskaheros argenteus|Cichlidé argent||23,0|30,0|800|7,0|7,5|8|15|26|30
Mastacembelus armatus|Anguille épineuse zig-zag|expert|60,0|100,0|1500|6,5|8,0|5|30|22|28
Mastacembelus erythrotaenia|Anguille épineuse à bandes rouges|expert|80,0|100,0|450|5,0|8,0|3|30|24|28
Mastacembelus frenatus|||25,0|40,0|300|7,5|8,5|10|30|23|27
Mastacembelus moorii|||35,0|45,0|450|7,5|8,5|10|30|24|28
Maylandia callainos|Mbuna zébré cobalt||6,0|8,0|300|7,5|8,5|10|20|24|26
Maylandia estherae|Mbuna zébré rouge|débutant|6,0|9,0|300|7,5|9,0|10|30|24|28
Maylandia flavicauda|Mbuna à queue jaune||8,0|10,0|300|7,5|8,5|10|20|23|27
Maylandia greshakei|Mbuna de William|débutant|10,0|13,5|200|7,5|9,0|10|30|24|26
Maylandia lundoense||débutant|6,5|9,0|120|7,5|9,0|10|30|23|27
Maylandia midomo||débutant|7,0|9,5|200|7,5|9,0|10|30|23|27
Maylandia nigrodorsalis||débutant|7,0|8,5|120|7,5|9,0|10|30|23|27
Maylandia pambazuko||débutant|6,0|7,6|120|7,5|9,0|10|30|23|27
Maylandia tarakiki||débutant|10,0|12,0|200|7,5|9,0|10|30|23|27
Maylandia zebra|Mbuna zébré bleu|débutant|9,0|12,0|200|7,5|8,5|10|20|22|28
Megalechis thoracata||débutant|10,0|15,0|200|5,5|8,0|1|20|17|28
Megarasbora elanga|||18,0|21,0|800|6,0|7,5|3|12|23|27
Melanochromis chipokae|||10,0|12,0|300|7,5|8,5|10|25|24|26
Melanochromis mpoto|||8,0|9,0|200|7,5|8,5|10|25|22|26
Melanorivulus leali|||2,5|3,2|20|5,5|7,0|1|8|20|25
Melanotaenia boesemani|Poisson arc-en-ciel de Boeseman||7,0|12,0|200|7,0|8,0|10|30|27|30
Melanotaenia flavipinnis|||4,0|8,0|200|7,0|8,0|10|30|24|28
Melanotaenia fluviatilis|||7,0|11,0|200|6,5|8,0|8|20|20|25
Melanotaenia garylangei|||7,0|9,5|200|6,5|7,5|8|20|23|28
Melanotaenia herbertaxelrodi|||8,0|11,0|200|7,0|8,0|10|30|20|26
Melanotaenia lacustris|Poisson arc-en-ciel turquoise||9,0|12,0|200|7,0|8,0|8|20|20|30
Melanotaenia maccullochi|Poisson arc-en-ciel de MacCulloch||6,0|8,0|200|5,5|8,0|5|20|20|30
Melanotaenia nigrans|||6,0|10,0|200|5,5|7,5|8|20|20|28
Melanotaenia papuae|Poisson arc-en-ciel papou||6,0|7,0|200|7,0|7,5|8|20|22|32
Melanotaenia parkinsoni|||9,0|13,0|200|7,0|8,0|8|15|25|32
Melanotaenia parva||expert|4,5|6,5|80|7,0|7,5|5|12|22|27
Melanotaenia praecox|Poisson arc-en-ciel néon||4,0|6,0|120|6,5|7,5|5|15|21|29
Melanotaenia rubrivittata|||7,0|8,0|120|6,5|7,5|8|20|24|29
Melanotaenia sp. kiunga|||7,0|8,2|200|6,5|7,5|5|10|24|26
Melanotaenia synergos|||5,0|6,5|120|6,5|7,5|8|20|23|28
Melanotaenia vanheurni||expert|10,0|20,0|800|7,0|7,5|5|12|25|32
Mesoheros festae|Terreur rouge||20,0|35,0|1500|6,0|8,0|3|15|24|29
Mesonauta egregius|||7,5|8,5|120|5,0|6,5|1|5|25|30
Mesonauta festivus|Cichlidé-drapeau, Festivum|débutant|8,0|10,0|120|5,5|7,0|1|5|24|28
Mesonauta mirificus|||9,0|11,0|200|5,0|7,5|1|10|24|30
Metynnis argenteus|Metynnis des plaines||12,0|16,0|450|5,5|7,0|1|8|23|28
Metynnis hypsauchen|Dollar d'argent||15,0|18,0|450|6,0|7,0|3|15|24|28
Metynnis lippincottianus|Metynnis orné||13,0|17,0|450|5,5|7,5|1|15|23|27
Microctenopoma damasi|||6,0|7,0|120|6,5|7,5|3|15|26|30
Microdevario gatesi||débutant|2,0|2,5|50|6,5|7,5|2|12|23|27
Microdevario kubotai|Néon vert d'Asie||1,5|2,0|50|6,0|7,5|2|12|20|26
Microdevario nana||débutant|1,5|2,0|20|6,5|7,5|2|12|23|27
Microphis brachyurus aculeatus||expert|15,0|20,0|200|7,0|8,5|10|30|20|30
Microphis deocata||expert|10,0|15,0|200|7,0|8,5|10|30|22|28
Microphysogobio tafangensis|||6,0|9,0|80|5,5|7,5|3|8|10|30
Micropoecilia minima||expert|1,6|2,4|20|7,0|7,5|8|15|24|27
Micropoecilia picta|Guppy des marais||2,5|4,0|50|7,5|8,5|15|30|25|28
Microrasbora microphthalma|||2,0|2,6|20|6,5|7,0|3|8|20|26
Microrasbora rubescens|||3,0|3,5|50|6,0|7,5|3|12|20|25
Microsynodontis batesii|Poisson-chat bourdon africain||8,0|10,0|300|6,0|7,0|3|10|22|26
Mikrogeophagus altispinosus|Ramirezi bolivien|débutant|5,0|8,0|120|5,5|7,5|1|12|23|29
Mikrogeophagus maculicauda|||4,5|6,0|50|5,0|7,0|1|5|22|28
Mikrogeophagus ramirezi||débutant|5,0|6,0|50|5,0|7,5|1|10|24|32
Mimagoniates microlepis|Tétra bleu||6,0|9,0|200|6,0|8,0|3|20|18|23
Misgurnus anguillicaudatus|Loche baromètre|débutant|15,0|28,0|200|6,0|7,0|3|10|4|30
Misgurnus fossilis|Loche d'étang||18,0|30,0|200|6,5|7,5|3|15|4|25
Mochokiella paynei|Poisson-chat de Payne||3,2|5,0|50|5,5|7,0|1|10|22|26
Moenkhausia oligolepis|Tétra de verre|débutant|5,0|10,0|200|5,0|7,5|1|8|24|28
Moenkhausia pittieri|Tétra diamant|débutant|5,5|6,5|120|6,0|7,0|1|12|24|28
Moenkhausia sanctaefilomenae|Tétra aux yeux rouges|débutant|6,0|7,0|120|6,0|8,0|3|20|22|26
Mogurnda adspersa|Gobie-dormeur du Sud||7,0|14,0|120|6,5|7,5|5|15|16|22
Mogurnda mogurnda|Gobie-dormeur du Nord||10,0|12,0|120|6,0|8,0|5|20|20|25
Monocirrhus polyacanthus|Poisson feuille d'eau douce||8,0|10,0|120|5,0|6,5|1|5|22|29
Moringua raitaborua|Anguille-sphagetti pourpre||35,0|45,0|800|7,0|8,5|10|30|24|27
Mugilogobius adeia||expert|4,0|4,5|50|6,5|7,5|3|8|22|28
Mugilogobius rexi|Poisson gobie jaune||3,0|3,8|50|7,0|8,0|5|10|27|32
Mugilogobius sarasinorum|Gobie sarrasin noir|expert|7,0|8,0|80|7,5|8,5|8|15|26|28
Myloplus rubripinnis|Pacu à crochet rouge|expert|30,0|41,5|1500|5,0|7,0|1|8|23|27
Myloplus schomburgkii|Pacu disque||20,0|42,0|1500|5,0|7,0|1|10|23|27
Myxocyprinus asiaticus|Empereur de chine||50,0|60,0|1500|6,0|7,5|3|20|0|27
Nandopsis haitiensis|Cichlidé haïtien||21,0|30,0|450|7,0|8,5|10|30|26|32
Nandopsis ramsdeni|||24,0|30,0|450|6,0|8,5|3|30|23|30
Nandopsis tetracanthus|Cichlidé cubain||20,0|25,0|450|5,5|8,0|3|30|24|30
Nandus nandus|Poisson-feuille du Gange||15,0|20,0|||||||
Nandus nebulosus|Poisson-feuille de Bornéo||6,0|12,0|||||||
Nannacara adoketa|Ivanacara||5,0|8,0|80|5,0|6,5|1|8|22|28
Nannacara anomala|Cichlidé à oeil d'or, Cichlidé nain brillant|débutant|5,0|6,0|120|6,0|7,5|1|8|22|25
Nannacara aureocephalus|Cichlidé à tête d'or||5,0|7,0|80|5,0|6,0|1|8|23|30
Nannacara bimaculata|||4,0|5,0|80|5,0|6,5|1|5|23|27
Nannacara quadrispinae|||2,5|3,8|50|5,0|7,0|1|8|23|28
Nannacara taenia|||4,0|5,5|50|6,0|7,0|1|10|22|28
Nannoptopoma sp robocop|||3,0|4,0|80|6,0|7,5|1|8|24|28
Nannostomus anduzei|||1,4|1,8|20|5,5|7,0|1|8|22|29
Nannostomus beckfordi|Poisson-crayon doré, Ti-yaya|débutant|5,0|6,5|50|5,5|7,0|1|8|24|27
Nannostomus bifasciatus|||3,0|3,5|50|5,0|6,5|1|5|23|27
Nannostomus britskii|||2,0|2,5|50|5,0|6,5|1|8|24|28
Nannostomus digrammus|||2,5|3,0|50|5,0|6,5|1|5|22|28
Nannostomus eques|Poisson-crayon brun|débutant|4,0|5,0|50|5,0|7,0|1|12|23|29
Nannostomus erythrurus|||2,5|3,2|50|5,0|6,5|1|5|23|28
Nannostomus espei|Poisson-crayon barré||2,4|3,5|50|5,0|6,5|1|5|22|28
Nannostomus grandis|||4,0|5,0|80|5,0|6,5|1|5|23|28
Nannostomus harrisoni|||4,0|4,5|80|5,0|7,0|1|8|22|28
Nannostomus limatus|||3,4|3,8|50|5,0|7,0|1|8|24|28
Nannostomus marginatus|Poisson-crayon nain||3,0|3,5|50|6,0|7,0|1|10|23|26
Nannostomus marilynae|||3,5|4,5|50|5,0|6,5|1|3|21|29
Nannostomus minimus|||1,7|2,3|20|5,0|6,5|1|5|22|28
Nannostomus mortenthaleri|Poisson-crayon rouge du Pérou||2,5|4,0|120|5,0|6,0|1|5|24|27
Nannostomus nigrotaeniatus|||3,0|3,5|50|5,0|6,5|1|5|23|28
Nannostomus nitidus|Poisson-crayon brillant||3,0|3,6|50|5,0|6,5|1|5|23|28
Nannostomus rubrocaudatus|Poisson-crayon pourpre||2,5|3,0|50|5,0|6,5|1|3|24|28
Nannostomus trifasciatus|Poisson-crayon à 3 bandes||3,0|3,3|50|5,0|6,5|1|5|24|28
Nannostomus unifasciatus|Poisson-crayon à une bande|débutant|3,5|5,0|50|5,5|7,0|1|8|25|28
Nanochromis dimidiatus|||6,0|7,0|50|5,0|6,5|1|8|22|26
Nanochromis parilus|Cichlidé bleu du Congo||5,0|8,0|80|6,0|7,0|1|5|22|25
Nanochromis splendens|||4,0|5,0|80|6,0|7,0|3|10|23|27
Nanochromis teugelsi|||5,0|6,0|80|6,0|7,0|1|10|23|27
Nanochromis transvestitus|||4,0|6,0|80|5,0|6,5|3|12|23|27
Nematobrycon lacortei|Tétra arc-en-ciel|débutant|3,2|4,2|80|5,0|7,0|1|8|23|27
Nematobrycon palmeri|Tétra-empereur|débutant|3,5|4,2|80|5,0|7,0|1|8|23|27
Nematocentris fluviatilis|Poisson arc-en-ciel australien||8,0|10,0|200|6,5|8,0|8|20|20|25
Nematolebias whitei|Killi brun perlé||8,0|10,0|50|6,5|7,0|3|8|18|23
Neoceratodus forsteri|Dipneuste australien||83,0|170,0|||||||
Neodontobutis aurarmus|||4,5|5,5|50|6,0|7,5|5|12|23|27
Neoheterandria elegans|||2,0|2,5|50|6,5|7,5|3|10|24|28
Neolamprologus brevis||débutant|4,0|5,0|120|7,5|8,5|10|20|23|26
Neolamprologus brichardi||débutant|8,0|11,0|200|7,5|8,5|10|20|22|26
Neolamprologus fasciatus||expert|11,0|15,0|450|7,5|8,5|10|20|23|25
Neolamprologus leleupi|Cichlidé citron||10,0|12,0|200|7,5|8,5|10|20|24|26
Neolamprologus multifasciatus|||3,0|3,5|80|7,5|8,5|10|20|24|26
Neolamprologus sexfasciatus|||11,0|15,0|300|7,5|8,5|10|20|23|26
Neolamprologus similis|||3,2|4,5|120|7,5|8,5|10|20|23|28
Neolebias ansorgii|Néon du Gabon||2,2|3,2|50|5,0|6,0|1|8|24|29
Neolebias powelli||expert|1,4|1,8|20|6,5|8,0|5|20|23|26
Neolebias trewavasae|||3,5|5,3|80|6,0|7,0|3|10|24|28
Neolebias trilineatus|Néon africain à trois lignes||3,0|3,5|50|6,0|7,5|3|10|23|26
Neolebias unifasciatus|Néon africain à une ligne||4,0|4,2|80|6,0|7,0|1|8|24|28
Neostethus lankesteri||expert|2,3|3,0|50|7,0|8,0|10|30|23|28
Neovespicula depressifrons||expert|8,0|10,0|200|7,0|8,5|20|30|22|28
Nimbochromis fuscotaeniatus||expert|20,0|25,0|800|7,5|8,5|10|20|24|27
Nimbochromis linni||expert|20,0|25,0|800|7,5|8,5|10|20|23|27
Nimbochromis livingstonii|||20,0|25,0|450|7,5|8,5|10|25|25|28
Nimbochromis polystigma||expert|18,0|23,0|800|7,5|8,5|10|20|23|26
Nimbochromis venustus|Haplo-Léopard||22,0|25,0|450|7,5|8,5|10|25|25|27
Nomorhamphus liemi|Demi-bec des Célèbes||9,0|14,0|120|6,5|7,5|3|15|20|26
Nosferatu molango|||10,0|15,0|200|6,5|8,0|8|25|16|27
Nosferatu pame|||10,0|13,0|200|7,5|8,5|15|30|23|27
Nosferatu pratinus|||10,0|13,0|200|6,5|7,5|5|12|23|27
Nothobranchius eggersi|Killi rouge de Egger||4,5|5,0|50|5,5|6,5|1|5|23|28
Nothobranchius makondorum|||5,4|6,3|50|6,0|7,0|1|8|24|28
Nothobranchius rachovii|||4,5|6,0|50|6,0|7,0|1|8|20|26
Notropis chlorocephalus|||6,5|7,5|120|6,0|7,5|3|12|15|22
Notropis chrosomus|Cyprin arc-en-ciel|débutant|4,5|6,5|120|6,5|7,5|5|20|18|26
Noturus flavipinnis|Poisson-chat fou à nageoires jaunes||7,5|11,5|||||||
Noturus flavus|Barbotte des rapides||13,0|31,0|||||||
Odontocharacidium aphanes|Tétra vert nain|expert|1,5|1,7|20|5,5|7,0|1|8|24|28
Oligolepis acutipennis|||9,0|12,0|120|7,0|8,0|8|30|22|28
Oliotius oligolepis|Barbus à carreaux||4,0|5,0|50|5,5|6,5|1|8|20|24
Olyra longicaudata||expert|8,0|11,0|120|6,0|7,0|3|10|16|22
Ompok bimaculatus|Poisson-chat beurre|expert|30,0|45,0|1500|6,0|8,0|3|15|20|26
Ompok karunkodu|||18,0|23,0|450|6,5|7,5|3|12|23|27
Ompok pabda||expert|17,0|25,0|800|6,0|8,0|3|15|20|26
Oncorhynchus mykiss|Truite arc-en-ciel|expert|50,0|120,0|6000|6,0|8,5|5|30|10|24
Oncorhynchus tshawytscha|Saumon royal|expert|60,0|150,0|6000|6,0|8,5|8|30|10|27
Opsodoras stuebelii|||10,0|15,0|200|5,0|7,5|3|20|18|27
Oreichthys cosuatis|Poisson d'or||4,0|4,5|120|6,5|7,5|3|15|22|25
Oreichthys crenuchoides|||2,5|3,5|50|6,0|7,5|3|12|22|26
Oreichthys parvus|||2,5|3,5|80|6,0|7,5|3|12|22|26
Oreochromis mossambicus|Tilapia du Mozambique|expert|30,0|40,0|1500|5,5|8,0|3|20|17|35
Oryzias latipes|Médaka||3,0|3,6|50|6,5|8,5|8|30|16|22
Oryzias mekongensis||expert|1,5|2,5|50|6,0|7,5|3|8|23|27
Osphronemus goramy|Gourami géant|expert|45,0|70,0|1500|6,5|8,0|5|25|18|31
Osphronemus laticlavius|||35,0|50,0|1500|5,0|8,0|3|30|22|29
Ossancora punctata|||10,0|11,0|120|5,5|7,5|3|15|22|27
Osteoglossum bicirrhosum|Arowana argenté|expert|80,0|120,0|6000|6,5|7,0|1|10|23|29
Osteoglossum ferreirai|Arowana noir|expert|70,0|110,0|6000|5,0|6,5|1|5|24|30
Otocinclus cocama|||3,8|4,4|50|5,5|7,0|1|8|24|28
Otocinclus hoppei|||3,0|3,5|80|5,5|7,0|1|8|24|28
Otocinclus macrospilus|||3,0|3,5|80|5,5|7,5|1|10|21|26
Otocinclus mimulus|||4,0|5,0|120|6,0|7,5|1|5|17|24
Otocinclus vittatus|LDA023, Oto|débutant|3,3|4,2|120|5,5|7,5|1|10|21|26
Otopharynx argyrosoma||expert|12,0|16,0|450|7,5|8,5|10|20|23|26
Otopharynx heterodon|||10,0|12,8|450|7,5|8,5|10|20|21|25
Otopharynx lithobates|||10,0|16,0|450|7,5|8,5|10|20|24|27
Otopharynx lithobates walteri|||9,0|15,0|450|7,5|8,5|10|20|23|26
Otopharynx tetraspilus|||12,5|15,6|450|7,5|8,5|10|20|22|26
Otopharynx tetrastigma|||10,0|14,0|||||||
Otothyropsis piribebuy|||2,5|2,9|80|5,5|6,5|1|5|18|27
Oxydoras niger||expert|50,0|100,0|6000|5,0|8,5|15|30|18|30
Oxydoras sifontesi||expert|50,0|80,0|6000|6,0|7,5|3|15|23|27
Panaqolus albivermis|Pléco flash L204||9,0|10,0|200|6,5|8,0|5|15|24|30
Panaqolus maccus|Pléco clown, L104, L162, LDA22||6,5|8,8|120|6,0|7,5|3|10|21|28
Panaque bathyphilus|L90||25,0|40,0|1500|5,5|7,5|1|12|22|28
Panaque nigrolineatus|L330, Panaque royal|expert|40,0|55,0|1500|6,5|7,5|1|15|22|28
Pangasianodon gigas|Silure géant|expert|235,0|300,0|6000|6,0|7,5|1|20|20|28
Pangasianodon hypophthalmus|Silure-requin|expert|100,0|130,0|1500|6,0|7,5|1|30|22|28
Pangio atactos|||4,8|5,6|50|6,0|7,0|3|8|23|28
Pangio kuhlii|Kuhli|débutant|8,0|12,0|50|5,5|7,0|1|10|23|30
Pangio myersi|Pangio de Myers||8,0|10,0|80|6,0|7,0|3|8|22|27
Pangio oblonga|Kuhli noir, loche de java|débutant|6,0|8,0|50|5,0|6,5|1|5|23|25
Pangio pangia|||5,0|6,0|80|6,0|7,0|3|8|24|26
Pangio semicincta||débutant|8,0|10,0|120|5,0|6,5|1|8|21|26
Pangio shelfordii|Loche de Bornéo, loche de Shelford||7,0|8,0|80|5,0|6,0|1|5|23|29
Pantodon buchholzi|Poisson papillon d'eau douce||8,0|18,0|200|6,0|7,0|1|8|23|30
Pao brevirostris|Tetraodon palustris||6,0|8,0|120|6,0|8,0|5|20|22|30
Pao leiurus||expert|14,0|16,0|120|6,5|8,0|5|30|24|28
Papiliolebias ashleyae|||2,9|3,6|20|5,5|7,0|3|8|28|35
Parachanna africana|Tête de serpent africain|expert|26,0|32,0|450|6,0|7,5|3|12|20|25
Parachanna obscura|Tête de serpent africain sombre|expert|40,0|50,0|800|6,0|7,5|5|15|25|30
Paracheirodon axelrodi|Cardinalis, Néon rouge|débutant|4,0|5,5|80|5,0|7,0|1|12|23|30
Paracheirodon innesi|Néon bleu|débutant|3,0|4,0|50|5,0|7,0|1|12|18|28
Paracheirodon simulans|Faux-néon, Néon vert|débutant|2,0|3,0|50|5,0|7,0|1|8|21|35
Parachromis dovii|Guapote, Cichlidé loup|expert|50,0|72,0|1500|6,5|8,0|5|20|21|37
Parachromis friedrichsthalii|||25,0|30,0|800|6,0|8,0|3|30|26|30
Parachromis loisellei|||16,0|19,0|800|5,5|8,0|5|30|24|37
Parachromis managuensis|Cichlidé Jaguar||30,0|40,0|450|6,5|8,0|5|15|22|35
Parachromis motaguensis|||25,0|35,0|800|5,5|8,0|5|30|20|32
Parailia pellucida|Poisson de verre africain||14,0|17,0|450|6,0|8,0|3|20|23|28
Parambassis ranga|Chanda ranga, Perche de verre||5,0|6,0|80|6,0|8,0|3|25|20|30
Parasphaerichthys lineatus||expert|1,5|1,9|50|6,5|8,0|1|10|17|30
Parasphaerichthys ocellatus|Gourami birman|expert|4,0|5,0|120|6,5|7,5|1|5|18|24
Paretroplus kieneri||expert|15,0|18,0|450|7,0|8,0|5|20|25|29
Paretroplus loisellei||expert|13,0|15,0|300|6,5|7,5|3|10|23|27
Paretroplus menarambo||expert|18,0|25,0|800|7,0|8,0|5|20|25|29
Pareutropius buffei|Silure de verre à queue d'hirondelle||7,5|8,2|200|6,0|8,0|5|20|24|28
Pareutropius debauwi|Silure de verre africain||9,0|13,0|300|5,5|7,0|3|10|23|26
Parosphromenus anjunganensis||expert|2,3|2,8|50|5,0|6,0|1|5|20|24
Parosphromenus deissneri|Gourami réglisse|expert|2,5|3,0|50|5,5|7,0|1|8|24|27
Parosphromenus ornaticauda||expert|1,6|2,2|20|5,0|6,0|1|5|24|29
Parotocinclus jumbo|LDA025, Pléco Pitbull||5,0|5,8|80|6,0|7,0|3|8|24|28
Parotocinclus seridoensis|||2,4|4,2|80|6,0|7,5|3|12|24|29
Peckoltia braueri|L121||8,0|11,0|120|5,5|7,0|1|8|23|27
Peckoltia compta|L134, Silure grenouille léopard||8,0|11,0|200|6,0|7,0|1|8|23|27
Peckoltia feldbergae|L012, L013||14,0|18,0|450|5,5|7,0|3|10|20|25
Peckoltia furcata|||8,5|12,0|200|6,0|7,0|1|8|23|27
Peckoltia lineola|L202, LDA057, LDA079||9,0|10,0|200|5,5|7,0|1|5|23|27
Peckoltia oligospila|L006||9,0|12,0|200|6,5|7,5|1|12|23|27
Peckoltia vermiculata|L002, Pléco tigre||11,0|14,0|200|5,5|7,0|3|10|22|27
Peckoltia vittata|L015, pléco bonbon à rayures||12,0|15,0|120|5,0|7,5|1|10|22|30
Pelvicachromis drachenfelsi|||5,0|7,0|80|6,0|7,0|3|12|23|28
Pelvicachromis kribensis||débutant|7,0|9,0|120|6,0|7,5|1|15|22|26
Pelvicachromis pulcher|Pelmato|débutant|8,0|10,0|120|5,0|6,5|1|10|24|29
Pelvicachromis roloffi|||6,0|8,5|80|5,0|6,5|1|5|25|28
Pelvicachromis sacrimontis|Pelmato vert, Kribensis géant||8,0|10,0|120|5,5|7,0|1|10|22|27
Pelvicachromis silviae|||3,5|5,0|50|5,0|7,0|1|8|24|27
Pelvicachromis subocellatus||débutant|8,0|10,0|120|6,0|7,5|1|15|22|27
Pelvicachromis taeniatus||débutant|7,0|9,0|120|6,0|7,5|1|15|22|27
Perca fluviatilis|Perche commune, Perche fluviatile, Perche royale, Perche européenne||30,0|50,0|1500|6,0|7,5|5|20|6|22
